abcd,nda,instrument
mri_rsi_gwcsurf_f4_gm_ctx_lh_rostralmidfrl,mrirsigcff4gmctxlhrtlmidfrl,mri_rsip401
mri_rsi_gwcsurf_f4_gm_ctx_lh_supfrl,mrirsigcff4gmctxlhsupfrl,mri_rsip401
mri_rsi_gwcsurf_f4_gm_ctx_lh_supmarg,mrirsigcff4gmctxlhsupmarg,mri_rsip401
mri_rsi_gwcsurf_f4_gm_ctx_lh_supparietal,mrirsigcff4gmctxlhsuppar,mri_rsip401
mri_rsi_gwcsurf_f4_gm_ctx_lh_suptemp,mrirsigcff4gmctxlhsuptp,mri_rsip401
mri_rsi_gwcsurf_f4_gm_ctx_lh_temppole,mrirsigcff4gmctxlhtppole,mri_rsip401
mri_rsi_gwcsurf_f4_gm_ctx_lh_transvtemp,mrirsigcff4gmctxlhtransvtp,mri_rsip401
mri_rsi_gwcsurf_f4_gm_ctx_mean,mrirsigcff4gmctxmean,mri_rsip401
mri_rsi_gwcsurf_f4_gm_ctx_rh_bankssts,mrirsigcff4gmctxrhbankssts,mri_rsip401
mri_rsi_gwcsurf_f4_gm_ctx_rh_cdlantcng,mrirsigcff4gmctxrhcdlantcng,mri_rsip401
mri_rsi_gwcsurf_f4_gm_ctx_rh_cdlmidfrl,mrirsigcff4gmctxrhcdlmidfrl,mri_rsip401
mri_rsi_gwcsurf_f4_gm_ctx_rh_cuneus,mrirsigcff4gmctxrhcuneus,mri_rsip401
mri_rsi_gwcsurf_f4_gm_ctx_rh_entorhinal,mrirsigcff4gmctxrhentorhinal,mri_rsip401
mri_rsi_gwcsurf_f4_gm_ctx_rh_frlpole,mrirsigcff4gmctxrhfrlpole,mri_rsip401
mri_rsi_gwcsurf_f4_gm_ctx_rh_fusiform,mrirsigcff4gmctxrhfusiform,mri_rsip401
mri_rsi_gwcsurf_f4_gm_ctx_rh_isthmuscng,mrirsigcff4gmctxrhhmn,mri_rsip401
mri_rsi_gwcsurf_f4_gm_ctx_rh_infpar,mrirsigcff4gmctxrhinfpar,mri_rsip401
mri_rsi_gwcsurf_f4_gm_ctx_rh_inftemp,mrirsigcff4gmctxrhinftp,mri_rsip401
mri_rsi_gwcsurf_f4_gm_ctx_rh_latoccipital,mrirsigcff4gmctxrhlatocc,mri_rsip401
mri_rsi_gwcsurf_f4_gm_ctx_rh_latorbfrl,mrirsigcff4gmctxrhlatorbfrl,mri_rsip401
mri_rsi_gwcsurf_f4_gm_ctx_rh_lingual,mrirsigcff4gmctxrhlingual,mri_rsip401
mri_rsi_gwcsurf_f4_gm_ctx_rh_mdorbfrl,mrirsigcff4gmctxrhmdorbfrl,mri_rsip401
mri_rsi_gwcsurf_f4_gm_ctx_rh_mean,mrirsigcff4gmctxrhmean,mri_rsip401
mri_rsi_gwcsurf_f4_gm_ctx_rh_midtemp,mrirsigcff4gmctxrhmidtp,mri_rsip401
mri_rsi_gwcsurf_f4_gm_ctx_rh_paractrl,mrirsigcff4gmctxrhparactrl,mri_rsip401
mri_rsi_gwcsurf_f4_gm_ctx_rh_parahpcm,mrirsigcff4gmctxrhparahpcm,mri_rsip401
mri_rsi_gwcsurf_f4_gm_ctx_rh_parsoprcl,mrirsigcff4gmctxrhparsoprcl,mri_rsip401
mri_rsi_gwcsurf_f4_gm_ctx_rh_parsorbitalis,mrirsigcff4gmctxrhparsorb,mri_rsip401
mri_rsi_gwcsurf_f4_gm_ctx_rh_pericrn,mrirsigcff4gmctxrhpericrn,mri_rsip401
mri_rsi_gwcsurf_f4_gm_ctx_rh_postcng,mrirsigcff4gmctxrhpostcng,mri_rsip401
mri_rsi_gwcsurf_f4_gm_ctx_rh_postctrl,mrirsigcff4gmctxrhpostctrl,mri_rsip401
mri_rsi_gwcsurf_f4_gm_ctx_rh_prectrl,mrirsigcff4gmctxrhprectrl,mri_rsip401
mri_rsi_gwcsurf_f4_gm_ctx_rh_precuneus,mrirsigcff4gmctxrhprecuneus,mri_rsip401
mri_rsi_gwcsurf_f4_gm_ctx_rh_parstriangls,mrirsigcff4gmctxrhprnls,mri_rsip401
mri_rsi_gwcsurf_f4_gm_ctx_rh_rostralantcng,mrirsigcff4gmctxrhrtlantcng,mri_rsip401
mri_rsi_gwcsurf_f4_gm_ctx_rh_rostralmidfrl,mrirsigcff4gmctxrhrtlmidfrl,mri_rsip401
mri_rsi_gwcsurf_f4_gm_ctx_rh_supfrl,mrirsigcff4gmctxrhsupfrl,mri_rsip401
mri_rsi_gwcsurf_f4_gm_ctx_rh_supmarg,mrirsigcff4gmctxrhsupmarg,mri_rsip401
mri_rsi_gwcsurf_f4_gm_ctx_rh_supparietal,mrirsigcff4gmctxrhsuppar,mri_rsip401
mri_rsi_gwcsurf_f4_gm_ctx_rh_suptemp,mrirsigcff4gmctxrhsuptp,mri_rsip401
mri_rsi_gwcsurf_f4_gm_ctx_rh_temppole,mrirsigcff4gmctxrhtppole,mri_rsip401
mri_rsi_gwcsurf_f4_gm_ctx_rh_transvtemp,mrirsigcff4gmctxrhtransvtp,mri_rsip401
mri_rsi_gwcsurf_f4s2_gm_ctx_lh_bankssts,mrirsigcff4s2gmctxlhbankssts,mri_rsip401
mri_rsi_gwcsurf_f4s2_gm_ctx_lh_cdlantcng,mrirsigcff4s2gmctxlhcdlantcng,mri_rsip401
mri_rsi_gwcsurf_f4s2_gm_ctx_lh_cdlmidfrl,mrirsigcff4s2gmctxlhcdlmidfrl,mri_rsip401
mri_rsi_gwcsurf_f4s2_gm_ctx_lh_cuneus,mrirsigcff4s2gmctxlhcuneus,mri_rsip401
mri_rsi_gwcsurf_f4s2_gm_ctx_lh_entorhinal,mrirsigcff4s2gmctxlhentorhinal,mri_rsip401
mri_rsi_gwcsurf_f4s2_gm_ctx_lh_frlpole,mrirsigcff4s2gmctxlhfrlpole,mri_rsip401
mri_rsi_gwcsurf_f4s2_gm_ctx_lh_fusiform,mrirsigcff4s2gmctxlhfusiform,mri_rsip401
mri_rsi_gwcsurf_f4s2_gm_ctx_lh_isthmuscng,mrirsigcff4s2gmctxlhhmn,mri_rsip401
mri_rsi_gwcsurf_f4s2_gm_ctx_lh_infpar,mrirsigcff4s2gmctxlhinfpar,mri_rsip401
mri_rsi_gwcsurf_f4s2_gm_ctx_lh_inftemp,mrirsigcff4s2gmctxlhinftp,mri_rsip401
mri_rsi_gwcsurf_f4s2_gm_ctx_lh_latoccipital,mrirsigcff4s2gmctxlhlatocc,mri_rsip401
mri_rsi_gwcsurf_f4s2_gm_ctx_lh_latorbfrl,mrirsigcff4s2gmctxlhlatorbfrl,mri_rsip401
mri_rsi_gwcsurf_f4s2_gm_ctx_lh_lingual,mrirsigcff4s2gmctxlhlingual,mri_rsip401
mri_rsi_gwcsurf_f4s2_gm_ctx_lh_mdorbfrl,mrirsigcff4s2gmctxlhmdorbfrl,mri_rsip401
mri_rsi_gwcsurf_f4s2_gm_ctx_lh_mean,mrirsigcff4s2gmctxlhmean,mri_rsip401
mri_rsi_gwcsurf_f4s2_gm_ctx_lh_midtemp,mrirsigcff4s2gmctxlhmidtp,mri_rsip401
mri_rsi_gwcsurf_f4s2_gm_ctx_lh_paractrl,mrirsigcff4s2gmctxlhparactrl,mri_rsip401
mri_rsi_gwcsurf_f4s2_gm_ctx_lh_parahpcm,mrirsigcff4s2gmctxlhparahpcm,mri_rsip401
mri_rsi_gwcsurf_f4s2_gm_ctx_lh_parsoprcl,mrirsigcff4s2gmctxlhparsoprcl,mri_rsip401
mri_rsi_gwcsurf_f4s2_gm_ctx_lh_parsorbitalis,mrirsigcff4s2gmctxlhparsorb,mri_rsip401
mri_rsi_gwcsurf_f4s2_gm_ctx_lh_pericrn,mrirsigcff4s2gmctxlhpericrn,mri_rsip401
mri_rsi_gwcsurf_f4s2_gm_ctx_lh_postcng,mrirsigcff4s2gmctxlhpostcng,mri_rsip401
mri_rsi_gwcsurf_f4s2_gm_ctx_lh_postctrl,mrirsigcff4s2gmctxlhpostctrl,mri_rsip401
mri_rsi_gwcsurf_f4s2_gm_ctx_lh_prectrl,mrirsigcff4s2gmctxlhprectrl,mri_rsip401
mri_rsi_gwcsurf_f4s2_gm_ctx_lh_precuneus,mrirsigcff4s2gmctxlhprecuneus,mri_rsip401
mri_rsi_gwcsurf_f4s2_gm_ctx_lh_parstriangls,mrirsigcff4s2gmctxlhprnls,mri_rsip401
mri_rsi_gwcsurf_f4s2_gm_ctx_lh_rostralantcng,mrirsigcff4s2gmctxlhrtlantcng,mri_rsip401
mri_rsi_gwcsurf_f4s2_gm_ctx_lh_rostralmidfrl,mrirsigcff4s2gmctxlhrtlmidfrl,mri_rsip401
mri_rsi_gwcsurf_f4s2_gm_ctx_lh_supfrl,mrirsigcff4s2gmctxlhsupfrl,mri_rsip401
mri_rsi_gwcsurf_f4s2_gm_ctx_lh_supmarg,mrirsigcff4s2gmctxlhsupmarg,mri_rsip401
mri_rsi_gwcsurf_f4s2_gm_ctx_lh_supparietal,mrirsigcff4s2gmctxlhsuppar,mri_rsip401
mri_rsi_gwcsurf_f4s2_gm_ctx_lh_suptemp,mrirsigcff4s2gmctxlhsuptp,mri_rsip401
mri_rsi_gwcsurf_f4s2_gm_ctx_lh_temppole,mrirsigcff4s2gmctxlhtppole,mri_rsip401
mri_rsi_gwcsurf_f4s2_gm_ctx_lh_transvtemp,mrirsigcff4s2gmctxlhtransvtp,mri_rsip401
mri_rsi_gwcsurf_f4s2_gm_ctx_mean,mrirsigcff4s2gmctxmean,mri_rsip401
mri_rsi_gwcsurf_f4s2_gm_ctx_rh_bankssts,mrirsigcff4s2gmctxrhbankssts,mri_rsip401
mri_rsi_gwcsurf_f4s2_gm_ctx_rh_cdlantcng,mrirsigcff4s2gmctxrhcdlantcng,mri_rsip401
mri_rsi_gwcsurf_f4s2_gm_ctx_rh_cdlmidfrl,mrirsigcff4s2gmctxrhcdlmidfrl,mri_rsip401
mri_rsi_gwcsurf_f4s2_gm_ctx_rh_cuneus,mrirsigcff4s2gmctxrhcuneus,mri_rsip401
mri_rsi_gwcsurf_f4s2_gm_ctx_rh_entorhinal,mrirsigcff4s2gmctxrhentorhinal,mri_rsip401
mri_rsi_gwcsurf_f4s2_gm_ctx_rh_frlpole,mrirsigcff4s2gmctxrhfrlpole,mri_rsip401
mri_rsi_gwcsurf_f4s2_gm_ctx_rh_fusiform,mrirsigcff4s2gmctxrhfusiform,mri_rsip401
mri_rsi_gwcsurf_f4s2_gm_ctx_rh_isthmuscng,mrirsigcff4s2gmctxrhhmn,mri_rsip401
mri_rsi_gwcsurf_f4s2_gm_ctx_rh_infpar,mrirsigcff4s2gmctxrhinfpar,mri_rsip401
mri_rsi_gwcsurf_f4s2_gm_ctx_rh_inftemp,mrirsigcff4s2gmctxrhinftp,mri_rsip401
mri_rsi_gwcsurf_f4s2_gm_ctx_rh_latoccipital,mrirsigcff4s2gmctxrhlatocc,mri_rsip401
mri_rsi_gwcsurf_f4s2_gm_ctx_rh_latorbfrl,mrirsigcff4s2gmctxrhlatorbfrl,mri_rsip401
mri_rsi_gwcsurf_f4s2_gm_ctx_rh_lingual,mrirsigcff4s2gmctxrhlingual,mri_rsip401
mri_rsi_gwcsurf_f4s2_gm_ctx_rh_mdorbfrl,mrirsigcff4s2gmctxrhmdorbfrl,mri_rsip401
mri_rsi_gwcsurf_f4s2_gm_ctx_rh_mean,mrirsigcff4s2gmctxrhmean,mri_rsip401
mri_rsi_gwcsurf_f4s2_gm_ctx_rh_midtemp,mrirsigcff4s2gmctxrhmidtp,mri_rsip401
mri_rsi_gwcsurf_f4s2_gm_ctx_rh_paractrl,mrirsigcff4s2gmctxrhparactrl,mri_rsip401
mri_rsi_gwcsurf_f4s2_gm_ctx_rh_parahpcm,mrirsigcff4s2gmctxrhparahpcm,mri_rsip401
mri_rsi_gwcsurf_f4s2_gm_ctx_rh_parsoprcl,mrirsigcff4s2gmctxrhparsoprcl,mri_rsip401
mri_rsi_gwcsurf_f4s2_gm_ctx_rh_parsorbitalis,mrirsigcff4s2gmctxrhparsorb,mri_rsip401
mri_rsi_gwcsurf_f4s2_gm_ctx_rh_pericrn,mrirsigcff4s2gmctxrhpericrn,mri_rsip401
mri_rsi_gwcsurf_f4s2_gm_ctx_rh_postcng,mrirsigcff4s2gmctxrhpostcng,mri_rsip401
mri_rsi_gwcsurf_f4s2_gm_ctx_rh_postctrl,mrirsigcff4s2gmctxrhpostctrl,mri_rsip401
mri_rsi_gwcsurf_f4s2_gm_ctx_rh_prectrl,mrirsigcff4s2gmctxrhprectrl,mri_rsip401
mri_rsi_gwcsurf_f4s2_gm_ctx_rh_precuneus,mrirsigcff4s2gmctxrhprecuneus,mri_rsip401
mri_rsi_gwcsurf_f4s2_gm_ctx_rh_parstriangls,mrirsigcff4s2gmctxrhprnls,mri_rsip401
mri_rsi_gwcsurf_f4s2_gm_ctx_rh_rostralantcng,mrirsigcff4s2gmctxrhrtlantcng,mri_rsip401
mri_rsi_gwcsurf_f4s2_gm_ctx_rh_rostralmidfrl,mrirsigcff4s2gmctxrhrtlmidfrl,mri_rsip401
mri_rsi_gwcsurf_f4s2_gm_ctx_rh_supfrl,mrirsigcff4s2gmctxrhsupfrl,mri_rsip401
mri_rsi_gwcsurf_f4s2_gm_ctx_rh_supmarg,mrirsigcff4s2gmctxrhsupmarg,mri_rsip401
mri_rsi_gwcsurf_f4s2_gm_ctx_rh_supparietal,mrirsigcff4s2gmctxrhsuppar,mri_rsip401
mri_rsi_gwcsurf_f4s2_gm_ctx_rh_suptemp,mrirsigcff4s2gmctxrhsuptp,mri_rsip401
mri_rsi_gwcsurf_f4s2_gm_ctx_rh_temppole,mrirsigcff4s2gmctxrhtppole,mri_rsip401
mri_rsi_gwcsurf_f4s2_gm_ctx_rh_transvtemp,mrirsigcff4s2gmctxrhtransvtp,mri_rsip401
mri_rsi_gwcsurf_n0_gm_ctx_lh_bankssts,mrirsigcfn0gmctxlhbankssts,mri_rsip401
mri_rsi_gwcsurf_n0_gm_ctx_lh_cdlantcng,mrirsigcfn0gmctxlhcdlantcng,mri_rsip401
mri_rsi_gwcsurf_n0_gm_ctx_lh_cdlmidfrl,mrirsigcfn0gmctxlhcdlmidfrl,mri_rsip401
mri_rsi_gwcsurf_n0_gm_ctx_lh_cuneus,mrirsigcfn0gmctxlhcuneus,mri_rsip401
mri_rsi_gwcsurf_n0_gm_ctx_lh_entorhinal,mrirsigcfn0gmctxlhentorhinal,mri_rsip401
mri_rsi_gwcsurf_n0_gm_ctx_lh_frlpole,mrirsigcfn0gmctxlhfrlpole,mri_rsip401
mri_rsi_gwcsurf_n0_gm_ctx_lh_fusiform,mrirsigcfn0gmctxlhfusiform,mri_rsip401
mri_rsi_gwcsurf_n0_gm_ctx_lh_isthmuscng,mrirsigcfn0gmctxlhhmn,mri_rsip401
mri_rsi_gwcsurf_n0_gm_ctx_lh_infpar,mrirsigcfn0gmctxlhinfpar,mri_rsip401
mri_rsi_gwcsurf_n0_gm_ctx_lh_inftemp,mrirsigcfn0gmctxlhinftp,mri_rsip401
mri_rsi_gwcsurf_n0_gm_ctx_lh_latoccipital,mrirsigcfn0gmctxlhlatocc,mri_rsip401
mri_rsi_gwcsurf_n0_gm_ctx_lh_latorbfrl,mrirsigcfn0gmctxlhlatorbfrl,mri_rsip401
mri_rsi_gwcsurf_n0_gm_ctx_lh_lingual,mrirsigcfn0gmctxlhlingual,mri_rsip401
mri_rsi_gwcsurf_n0_gm_ctx_lh_mdorbfrl,mrirsigcfn0gmctxlhmdorbfrl,mri_rsip401
mri_rsi_gwcsurf_n0_gm_ctx_lh_mean,mrirsigcfn0gmctxlhmean,mri_rsip401
mri_rsi_gwcsurf_n0_gm_ctx_lh_midtemp,mrirsigcfn0gmctxlhmidtp,mri_rsip401
mri_rsi_gwcsurf_n0_gm_ctx_lh_paractrl,mrirsigcfn0gmctxlhparactrl,mri_rsip401
mri_rsi_gwcsurf_n0_gm_ctx_lh_parahpcm,mrirsigcfn0gmctxlhparahpcm,mri_rsip401
mri_rsi_gwcsurf_n0_gm_ctx_lh_parsoprcl,mrirsigcfn0gmctxlhparsoprcl,mri_rsip401
mri_rsi_gwcsurf_n0_gm_ctx_lh_parsorbitalis,mrirsigcfn0gmctxlhparsorb,mri_rsip401
mri_rsi_gwcsurf_n0_gm_ctx_lh_pericrn,mrirsigcfn0gmctxlhpericrn,mri_rsip401
mri_rsi_gwcsurf_n0_gm_ctx_lh_postcng,mrirsigcfn0gmctxlhpostcng,mri_rsip401
mri_rsi_gwcsurf_n0_gm_ctx_lh_postctrl,mrirsigcfn0gmctxlhpostctrl,mri_rsip401
mri_rsi_gwcsurf_n0_gm_ctx_lh_prectrl,mrirsigcfn0gmctxlhprectrl,mri_rsip401
mri_rsi_gwcsurf_n0_gm_ctx_lh_precuneus,mrirsigcfn0gmctxlhprecuneus,mri_rsip401
mri_rsi_gwcsurf_n0_gm_ctx_lh_parstriangls,mrirsigcfn0gmctxlhprnls,mri_rsip401
mri_rsi_gwcsurf_n0_gm_ctx_lh_rostralantcng,mrirsigcfn0gmctxlhrtlantcng,mri_rsip401
mri_rsi_gwcsurf_n0_gm_ctx_lh_rostralmidfrl,mrirsigcfn0gmctxlhrtlmidfrl,mri_rsip401
mri_rsi_gwcsurf_n0_gm_ctx_lh_supfrl,mrirsigcfn0gmctxlhsupfrl,mri_rsip401
mri_rsi_gwcsurf_n0_gm_ctx_lh_supmarg,mrirsigcfn0gmctxlhsupmarg,mri_rsip401
mri_rsi_gwcsurf_n0_gm_ctx_lh_supparietal,mrirsigcfn0gmctxlhsuppar,mri_rsip401
mri_rsi_gwcsurf_n0_gm_ctx_lh_suptemp,mrirsigcfn0gmctxlhsuptp,mri_rsip401
mri_rsi_gwcsurf_n0_gm_ctx_lh_temppole,mrirsigcfn0gmctxlhtppole,mri_rsip401
mri_rsi_gwcsurf_n0_gm_ctx_lh_transvtemp,mrirsigcfn0gmctxlhtransvtp,mri_rsip401
mri_rsi_gwcsurf_n0_gm_ctx_mean,mrirsigcfn0gmctxmean,mri_rsip401
mri_rsi_gwcsurf_n0_gm_ctx_rh_bankssts,mrirsigcfn0gmctxrhbankssts,mri_rsip401
mri_rsi_gwcsurf_n0_gm_ctx_rh_cdlantcng,mrirsigcfn0gmctxrhcdlantcng,mri_rsip401
mri_rsi_gwcsurf_n0_gm_ctx_rh_cdlmidfrl,mrirsigcfn0gmctxrhcdlmidfrl,mri_rsip401
mri_rsi_gwcsurf_n0_gm_ctx_rh_cuneus,mrirsigcfn0gmctxrhcuneus,mri_rsip401
mri_rsi_gwcsurf_n0_gm_ctx_rh_entorhinal,mrirsigcfn0gmctxrhentorhinal,mri_rsip401
mri_rsi_gwcsurf_n0_gm_ctx_rh_frlpole,mrirsigcfn0gmctxrhfrlpole,mri_rsip401
mri_rsi_gwcsurf_n0_gm_ctx_rh_fusiform,mrirsigcfn0gmctxrhfusiform,mri_rsip401
mri_rsi_gwcsurf_n0_gm_ctx_rh_isthmuscng,mrirsigcfn0gmctxrhhmn,mri_rsip401
mri_rsi_gwcsurf_n0_gm_ctx_rh_infpar,mrirsigcfn0gmctxrhinfpar,mri_rsip401
mri_rsi_gwcsurf_n0_gm_ctx_rh_inftemp,mrirsigcfn0gmctxrhinftp,mri_rsip401
mri_rsi_gwcsurf_n0_gm_ctx_rh_latoccipital,mrirsigcfn0gmctxrhlatocc,mri_rsip401
mri_rsi_gwcsurf_n0_gm_ctx_rh_latorbfrl,mrirsigcfn0gmctxrhlatorbfrl,mri_rsip401
mri_rsi_gwcsurf_n0_gm_ctx_rh_lingual,mrirsigcfn0gmctxrhlingual,mri_rsip401
mri_rsi_gwcsurf_n0_gm_ctx_rh_mdorbfrl,mrirsigcfn0gmctxrhmdorbfrl,mri_rsip401
mri_rsi_gwcsurf_n0_gm_ctx_rh_mean,mrirsigcfn0gmctxrhmean,mri_rsip401
mri_rsi_gwcsurf_n0_gm_ctx_rh_midtemp,mrirsigcfn0gmctxrhmidtp,mri_rsip401
mri_rsi_gwcsurf_n0_gm_ctx_rh_paractrl,mrirsigcfn0gmctxrhparactrl,mri_rsip401
mri_rsi_gwcsurf_n0_gm_ctx_rh_parahpcm,mrirsigcfn0gmctxrhparahpcm,mri_rsip401
mri_rsi_gwcsurf_n0_gm_ctx_rh_parsoprcl,mrirsigcfn0gmctxrhparsoprcl,mri_rsip401
mri_rsi_gwcsurf_n0_gm_ctx_rh_parsorbitalis,mrirsigcfn0gmctxrhparsorb,mri_rsip401
mri_rsi_gwcsurf_n0_gm_ctx_rh_pericrn,mrirsigcfn0gmctxrhpericrn,mri_rsip401
mri_rsi_gwcsurf_n0_gm_ctx_rh_postcng,mrirsigcfn0gmctxrhpostcng,mri_rsip401
mri_rsi_gwcsurf_n0_gm_ctx_rh_postctrl,mrirsigcfn0gmctxrhpostctrl,mri_rsip401
mri_rsi_gwcsurf_n0_gm_ctx_rh_prectrl,mrirsigcfn0gmctxrhprectrl,mri_rsip401
mri_rsi_gwcsurf_n0_gm_ctx_rh_precuneus,mrirsigcfn0gmctxrhprecuneus,mri_rsip401
mri_rsi_gwcsurf_n0_gm_ctx_rh_parstriangls,mrirsigcfn0gmctxrhprnls,mri_rsip401
mri_rsi_gwcsurf_n0_gm_ctx_rh_rostralantcng,mrirsigcfn0gmctxrhrtlantcng,mri_rsip401
mri_rsi_gwcsurf_n0_gm_ctx_rh_rostralmidfrl,mrirsigcfn0gmctxrhrtlmidfrl,mri_rsip401
mri_rsi_gwcsurf_n0_gm_ctx_rh_supfrl,mrirsigcfn0gmctxrhsupfrl,mri_rsip401
mri_rsi_gwcsurf_n0_gm_ctx_rh_supmarg,mrirsigcfn0gmctxrhsupmarg,mri_rsip401
mri_rsi_gwcsurf_n0_gm_ctx_rh_supparietal,mrirsigcfn0gmctxrhsuppar,mri_rsip401
mri_rsi_gwcsurf_n0_gm_ctx_rh_suptemp,mrirsigcfn0gmctxrhsuptp,mri_rsip401
mri_rsi_gwcsurf_n0_gm_ctx_rh_temppole,mrirsigcfn0gmctxrhtppole,mri_rsip401
mri_rsi_gwcsurf_n0_gm_ctx_rh_transvtemp,mrirsigcfn0gmctxrhtransvtp,mri_rsip401
mri_rsi_gwcsurf_n0s2_gm_ctx_lh_bankssts,mrirsigcfn0s2gmctxlhbankssts,mri_rsip401
mri_rsi_gwcsurf_n0s2_gm_ctx_lh_cdlantcng,mrirsigcfn0s2gmctxlhcdlantcng,mri_rsip401
mri_rsi_gwcsurf_n0s2_gm_ctx_lh_cdlmidfrl,mrirsigcfn0s2gmctxlhcdlmidfrl,mri_rsip401
mri_rsi_gwcsurf_n0s2_gm_ctx_lh_cuneus,mrirsigcfn0s2gmctxlhcuneus,mri_rsip401
mri_rsi_gwcsurf_n0s2_gm_ctx_lh_entorhinal,mrirsigcfn0s2gmctxlhentorhinal,mri_rsip401
mri_rsi_gwcsurf_n0s2_gm_ctx_lh_frlpole,mrirsigcfn0s2gmctxlhfrlpole,mri_rsip401
mri_rsi_gwcsurf_n0s2_gm_ctx_lh_fusiform,mrirsigcfn0s2gmctxlhfusiform,mri_rsip401
mri_rsi_gwcsurf_n0s2_gm_ctx_lh_isthmuscng,mrirsigcfn0s2gmctxlhhmn,mri_rsip401
mri_rsi_gwcsurf_n0s2_gm_ctx_lh_infpar,mrirsigcfn0s2gmctxlhinfpar,mri_rsip401
mri_rsi_gwcsurf_n0s2_gm_ctx_lh_inftemp,mrirsigcfn0s2gmctxlhinftp,mri_rsip401
mri_rsi_gwcsurf_n0s2_gm_ctx_lh_latoccipital,mrirsigcfn0s2gmctxlhlatocc,mri_rsip401
mri_rsi_gwcsurf_n0s2_gm_ctx_lh_latorbfrl,mrirsigcfn0s2gmctxlhlatorbfrl,mri_rsip401
mri_rsi_gwcsurf_n0s2_gm_ctx_lh_lingual,mrirsigcfn0s2gmctxlhlingual,mri_rsip401
mri_rsi_gwcsurf_n0s2_gm_ctx_lh_mdorbfrl,mrirsigcfn0s2gmctxlhmdorbfrl,mri_rsip401
mri_rsi_gwcsurf_n0s2_gm_ctx_lh_mean,mrirsigcfn0s2gmctxlhmean,mri_rsip401
mri_rsi_gwcsurf_n0s2_gm_ctx_lh_midtemp,mrirsigcfn0s2gmctxlhmidtp,mri_rsip401
mri_rsi_gwcsurf_n0s2_gm_ctx_lh_paractrl,mrirsigcfn0s2gmctxlhparactrl,mri_rsip401
mri_rsi_gwcsurf_n0s2_gm_ctx_lh_parahpcm,mrirsigcfn0s2gmctxlhparahpcm,mri_rsip401
mri_rsi_gwcsurf_n0s2_gm_ctx_lh_parsoprcl,mrirsigcfn0s2gmctxlhparsoprcl,mri_rsip401
mri_rsi_gwcsurf_n0s2_gm_ctx_lh_parsorbitalis,mrirsigcfn0s2gmctxlhparsorb,mri_rsip401
mri_rsi_gwcsurf_n0s2_gm_ctx_lh_pericrn,mrirsigcfn0s2gmctxlhpericrn,mri_rsip401
mri_rsi_gwcsurf_n0s2_gm_ctx_lh_postcng,mrirsigcfn0s2gmctxlhpostcng,mri_rsip401
mri_rsi_gwcsurf_n0s2_gm_ctx_lh_postctrl,mrirsigcfn0s2gmctxlhpostctrl,mri_rsip401
mri_rsi_gwcsurf_n0s2_gm_ctx_lh_prectrl,mrirsigcfn0s2gmctxlhprectrl,mri_rsip401
mri_rsi_gwcsurf_n0s2_gm_ctx_lh_precuneus,mrirsigcfn0s2gmctxlhprecuneus,mri_rsip401
mri_rsi_gwcsurf_n0s2_gm_ctx_lh_parstriangls,mrirsigcfn0s2gmctxlhprnls,mri_rsip401
mri_rsi_gwcsurf_n0s2_gm_ctx_lh_rostralantcng,mrirsigcfn0s2gmctxlhrtlantcng,mri_rsip401
mri_rsi_gwcsurf_n0s2_gm_ctx_lh_rostralmidfrl,mrirsigcfn0s2gmctxlhrtlmidfrl,mri_rsip401
mri_rsi_gwcsurf_n0s2_gm_ctx_lh_supfrl,mrirsigcfn0s2gmctxlhsupfrl,mri_rsip401
mri_rsi_gwcsurf_n0s2_gm_ctx_lh_supmarg,mrirsigcfn0s2gmctxlhsupmarg,mri_rsip401
mri_rsi_gwcsurf_n0s2_gm_ctx_lh_supparietal,mrirsigcfn0s2gmctxlhsuppar,mri_rsip401
mri_rsi_gwcsurf_n0s2_gm_ctx_lh_suptemp,mrirsigcfn0s2gmctxlhsuptp,mri_rsip401
mri_rsi_gwcsurf_n0s2_gm_ctx_lh_temppole,mrirsigcfn0s2gmctxlhtppole,mri_rsip401
mri_rsi_gwcsurf_n0s2_gm_ctx_lh_transvtemp,mrirsigcfn0s2gmctxlhtransvtp,mri_rsip401
mri_rsi_gwcsurf_n0s2_gm_ctx_mean,mrirsigcfn0s2gmctxmean,mri_rsip401
mri_rsi_gwcsurf_n0s2_gm_ctx_rh_bankssts,mrirsigcfn0s2gmctxrhbankssts,mri_rsip401
mri_rsi_gwcsurf_n0s2_gm_ctx_rh_cdlantcng,mrirsigcfn0s2gmctxrhcdlantcng,mri_rsip401
mri_rsi_gwcsurf_n0s2_gm_ctx_rh_cdlmidfrl,mrirsigcfn0s2gmctxrhcdlmidfrl,mri_rsip401
mri_rsi_gwcsurf_n0s2_gm_ctx_rh_cuneus,mrirsigcfn0s2gmctxrhcuneus,mri_rsip401
mri_rsi_gwcsurf_n0s2_gm_ctx_rh_entorhinal,mrirsigcfn0s2gmctxrhentorhinal,mri_rsip401
mri_rsi_gwcsurf_n0s2_gm_ctx_rh_frlpole,mrirsigcfn0s2gmctxrhfrlpole,mri_rsip401
mri_rsi_gwcsurf_n0s2_gm_ctx_rh_fusiform,mrirsigcfn0s2gmctxrhfusiform,mri_rsip401
mri_rsi_gwcsurf_n0s2_gm_ctx_rh_isthmuscng,mrirsigcfn0s2gmctxrhhmn,mri_rsip401
